id,code,billing_name,billing_address,billing_type,billing_entity_id,billing_entity_name,billing_entity_role,billing_entity_role_name,billing_entity_json,,,,,,,,,,,,,,,,,,,,
22442,F-2410-01262GYC-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22472,F-2108-00347SAR-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22473,F-2106-00270SAR-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22492,F-2102-00083SAR-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22495,F-2102-00074SAR-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22507,F-2101-00027SAR-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22513,F-2010-00023SAR-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22514,F-2009-00130SAR-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22563,F-2301-00039SAR-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22584,F-2209-00723SAR-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22707,F-2501-00018LME-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22725,F-2308-00585HRZ-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22782,F-2012-00099TJT-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22819,F-2305-00391KKT-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22838,F-2209-00753KKT-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22842,F-2410-01224KKT-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22847,F-2401-00097KKT-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22962,F-2309-00632TKC-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22969,F-2306-00397TKC-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
22993,F-2301-00060TKC-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
23046,F-2206-00469TKC-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
23084,F-2501-00097THY-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
23085,F-2409-01143THY-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
23090,F-2504-00547ACT-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
23156,F-2307-00477PLW-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
23176,F-2208-00646PLW-S,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
23211,F-2402-00158LBH-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
23733,F-2110-00432SAR-L,PROPNEX REALTY PTE. LTD.,SINGAPORE,external_cobroke,6802,ExternalCobrokeAgentEntity,ExternalCobrokeAgentEntity,case_submission.billing_party_role.ExternalCobrokeAgentEntity,"{""name"": ""PROPNEX REALTY PTE. LTD."", ""email"": "" "", ""refId"": 6802, ""address"": ""SINGAPORE"", ""refName"": ""ExternalCobrokeAgentEntity"", ""addressObj"": {""country"": ""SINGAPORE"", ""countryCode"": ""SG""}, ""agentProfile"": {""entityRefCode"": ""LHY"", ""estateAgentName"": ""PROPNEX REALTY PTE. LTD."", ""salespersonName"": ""PROPNEX REALTY PTE. LTD."", ""registrationNumber"": """"}}",,,,,,,,,,,,,,,,,,,,
18955,F-2504-00574MKL-S,PROSINVEST PTE LTD,"190 MIDDLE ROAD  #11-02, FORTUNE CENTRE Singapore 188979",form_selected,27409,TenantEntity,seller,Seller,"{""name"": ""PROSINVEST PTE LTD"", ""refId"": 27409, ""address"": ""190 MIDDLE ROAD  #11-02, FORTUNE CENTRE Singapore 188979"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""190 MIDDLE ROAD  #11-02, FORTUNE CENTRE Singapore 188979"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""188979"", ""streetName"": ""MIDDLE ROAD"", ""unitNumber"": ""#11-02"", ""addressLine"": ""190 MIDDLE ROAD  #11-02, FORTUNE CENTRE Singapore 188979"", ""blockNumber"": ""190"", ""floorNumber"": """", ""buildingName"": ""FORTUNE CENTRE""}}",,,,,,,,,,,,,,,,,,,,
18990,F-2407-00872MKL-L,PROSINVEST PTE LTD,"190 MIDDLE ROAD  #11-02, FORTUNE CENTRE Singapore 188979",form_selected,27409,TenantEntity,landlord,Landlord,"{""name"": ""PROSINVEST PTE LTD"", ""refId"": 27409, ""address"": ""190 MIDDLE ROAD  #11-02, FORTUNE CENTRE Singapore 188979"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""190 MIDDLE ROAD  #11-02, FORTUNE CENTRE Singapore 188979"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""188979"", ""streetName"": ""MIDDLE ROAD"", ""unitNumber"": ""#11-02"", ""addressLine"": ""190 MIDDLE ROAD  #11-02, FORTUNE CENTRE Singapore 188979"", ""blockNumber"": ""190"", ""floorNumber"": """", ""buildingName"": ""FORTUNE CENTRE""}}",,,,,,,,,,,,,,,,,,,,
22344,F-2505-00726RO-L,PROSPAQ GROUP PTE LTD,3 SUNGEI KADUT STREET 6  Singapore 728851,form_selected,28862,TenantEntity,landlord,Landlord,"{""name"": ""PROSPAQ GROUP PTE LTD"", ""refId"": 28862, ""address"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""728851"", ""streetName"": ""SUNGEI KADUT STREET 6"", ""unitNumber"": """", ""addressLine"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""blockNumber"": ""3"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
22345,F-2505-00725RO-L,PROSPAQ GROUP PTE LTD,3 SUNGEI KADUT STREET 6  Singapore 728851,form_selected,28862,TenantEntity,landlord,Landlord,"{""name"": ""PROSPAQ GROUP PTE LTD"", ""refId"": 28862, ""address"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""728851"", ""streetName"": ""SUNGEI KADUT STREET 6"", ""unitNumber"": """", ""addressLine"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""blockNumber"": ""3"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
22347,F-2504-00593RO-L,PROSPAQ GROUP PTE LTD,3 SUNGEI KADUT STREET 6  Singapore 728851,form_selected,28862,TenantEntity,landlord,Landlord,"{""name"": ""PROSPAQ GROUP PTE LTD"", ""refId"": 28862, ""address"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""728851"", ""streetName"": ""SUNGEI KADUT STREET 6"", ""unitNumber"": """", ""addressLine"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""blockNumber"": ""3"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
22348,F-2504-00534RO-L,PROSPAQ GROUP PTE LTD,3 SUNGEI KADUT STREET 6  Singapore 728851,form_selected,28862,TenantEntity,landlord,Landlord,"{""name"": ""PROSPAQ GROUP PTE LTD"", ""refId"": 28862, ""address"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""728851"", ""streetName"": ""SUNGEI KADUT STREET 6"", ""unitNumber"": """", ""addressLine"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""blockNumber"": ""3"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
22349,F-2504-00533RO-L,PROSPAQ GROUP PTE LTD,"3 SUNGEI KADUT STREET 6 , SUNGEI KADUT INDUSTRIAL ESTATE Singapore 728851",form_selected,28862,TenantEntity,landlord,Landlord,"{""name"": ""PROSPAQ GROUP PTE LTD"", ""refId"": 28862, ""address"": ""3 SUNGEI KADUT STREET 6 , SUNGEI KADUT INDUSTRIAL ESTATE Singapore 728851"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""3 SUNGEI KADUT STREET 6 , SUNGEI KADUT INDUSTRIAL ESTATE Singapore 728851"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""728851"", ""streetName"": ""SUNGEI KADUT STREET 6"", ""unitNumber"": """", ""addressLine"": ""3 SUNGEI KADUT STREET 6 , SUNGEI KADUT INDUSTRIAL ESTATE Singapore 728851"", ""blockNumber"": ""3"", ""floorNumber"": """", ""buildingName"": ""SUNGEI KADUT INDUSTRIAL ESTATE""}}",,,,,,,,,,,,,,,,,,,,
22352,F-2503-00420RO-L,PROSPAQ GROUP PTE LTD,3 SUNGEI KADUT STREET 6  Singapore 728851,form_selected,28862,TenantEntity,landlord,Landlord,"{""name"": ""PROSPAQ GROUP PTE LTD"", ""refId"": 28862, ""address"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""refName"": ""TenantEntity"", ""metadata"": {""clientType"": ""company""}, ""addressObj"": {""address"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""country"": ""Singapore"", ""district"": """", ""postalCode"": ""728851"", ""streetName"": ""SUNGEI KADUT STREET 6"", ""unitNumber"": """", ""addressLine"": ""3 SUNGEI KADUT STREET 6  Singapore 728851"", ""blockNumber"": ""3"", ""floorNumber"": """", ""buildingName"": """"}}",,,,,,,,,,,,,,,,,,,,
